pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,depositos_empresas,tipo_deposito_vista | Bank interest rates - overnight deposits from corporations,0.61,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L21.A.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Overnight deposits,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L21.A.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.58,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.6,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.53,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.53,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.48,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.39,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.48,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.5,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.44,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.45,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.49,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.42,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.45,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.49,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.72,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.83,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.93,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),3,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.G.R.A.2240.EUR.N; OBS_STATUS=P (no definitivo)
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.84,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),3.05,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.94,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.81,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.79,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.71,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.7,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.44,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.63,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.68,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.7,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.69,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.73,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.69,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.82,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.97,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.97,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.9,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N
Francia,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),3.09,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.FR.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.FR.B.L22.H.R.A.2240.EUR.N; OBS_STATUS=P (no definitivo)
